15:00:00,16:00:00,7/2/2011,Prison Break,Blow Out,"Mahone is nearly arrested, putting everyone at risk.  T-Bag is forced to flee as his charade is discovered.",1:00
16:00:00,16:30:00,7/2/2011,Latino 101,Latin Filmology,"Grab your nacho tray -- it's MOVIE time! We’re breaking down why Edward James Olmos is the coolest ese, why no one caught Chasing Papi and figuring out why most movies require the Latino lead to die... 'No, Not Richie, Not My Ritchie!'",0:30
16:30:00,17:00:00,7/2/2011,Latino 101,My First...,"Stroll down memory lane with LATINO 101 as we reminisce about our first job, our first love, our first ass whooping and the first time we got some!",0:30
17:00:00,18:00:00,7/2/2011,Fame,Sunshine Again,"Bruno's (LEE CURRERI) father panics at the onrush of old age, while Doris (VALERIE LANDSBURG) is anxious at the prospect of her elderly grandmother moving in.",1:00
18:00:00,19:00:00,7/2/2011,Model Latina,Final 4 Fiesta,The pressure’s at an all-time high as the final four girls rev up for an automotive challenge. Each model must create an alter-ego for a sexy Ford Fiesta photo shoot. Which one will go the distance? And which one will storm off the set?!!,1:00
19:00:00,20:00:00,7/2/2011,Model Latina,Model Retake,"It’s been one helluva season for Model Latina! Before we get down to the final cliffhangers, take a peek at the highs and lows of the girls’ NYC adventures. Commercial shoots, big city clubs, bikini challenges, and more!",1:00
20:00:00,20:30:00,7/2/2011,In Living Color,Hemorrhoid Guy,,0:30
20:30:00,21:00:00,7/2/2011,In Living Color,The White League,,0:30
21:00:00,23:00:00,7/2/2011,Sí TV Cinema:,Buena Vista Social Club,"Aging Cuban musicians whose talents had been virtually forgotten following Castro's takeover of Cuba, are brought out of retirement by Ry Cooder, who travelled to Havana in order to bring the musicians together, resulting in triumphant performances of extraordinary music, and resurrecting the musicians' careers.",2:00
23:00:00,23:30:00,7/2/2011,In Living Color,Hemorrhoid Guy,,0:30
23:30:00,0:00:00,7/2/2011,In Living Color,The White League,,0:30
0:00:00,2:00:00,7/2/2011,Sí TV Cinema:,Buena Vista Social Club,"Aging Cuban musicians whose talents had been virtually forgotten following Castro's takeover of Cuba, are brought out of retirement by Ry Cooder, who travelled to Havana in order to bring the musicians together, resulting in triumphant performances of extraordinary music, and resurrecting the musicians' careers.",2:00
2:00:00,3:00:00,7/2/2011,Fame,Sunshine Again,"Bruno's (LEE CURRERI) father panics at the onrush of old age, while Doris (VALERIE LANDSBURG) is anxious at the prospect of her elderly grandmother moving in.",1:00
3:00:00,3:30:00,7/2/2011,Cristina's Court,Dworshak v Donahoo,,0:30
3:30:00,4:00:00,7/2/2011,Cristina's Court,Platek v Mason,,0:30
4:00:00,4:30:00,7/2/2011,Paid Program,,,0:30
4:30:00,5:00:00,7/2/2011,Paid Program,,,0:30
5:00:00,5:30:00,7/2/2011,Paid Program,,,0:30
5:30:00,6:00:00,7/2/2011,Paid Program,,,0:30
6:00:00,6:30:00,7/3/2011,Paid Program,,,0:30
6:30:00,7:00:00,7/3/2011,Paid Program,,,0:30
7:00:00,7:30:00,7/3/2011,Paid Program,,,0:30
7:30:00,8:00:00,7/3/2011,Paid Program,,,0:30
8:00:00,9:00:00,7/3/2011,Drop Classics,Carlos Alazraqui 'Reno 911'; Musical Guest Elvis Crespo; Dance Battle,,1:00
9:00:00,9:30:00,7/3/2011,Cristina's Court,Sanchez v Donnelly,,0:30
9:30:00,10:00:00,7/3/2011,Cristina's Court,Rowe v Rowe,,0:30
10:00:00,11:00:00,7/3/2011,Prison Break,Five the Hard Way,A Scylla cardholder is trailed to Vegas.  Don confronts Pad Man.,1:00
11:00:00,12:00:00,7/3/2011,Prison Break,The Price,"A daring plan is hatched to get the final card and an uneasy alliance is formed with Gretchen, but there's a traitor in the ranks.",1:00
12:00:00,13:00:00,7/3/2011,Prison Break,Greatness Achieved,"The gang needs to get through a 30,000 gallon water-main to get to Scylla.  T-Bag fends off an investigation; and Mahone waits for revenge on a captured Wyatt.",1:00
13:00:00,14:00:00,7/3/2011,Prison Break,Five the Hard Way,A Scylla cardholder is trailed to Vegas.  Don confronts Pad Man.,1:00
14:00:00,15:00:00,7/3/2011,Prison Break,The Price,"A daring plan is hatched to get the final card and an uneasy alliance is formed with Gretchen, but there's a traitor in the ranks.",1:00
15:00:00,16:00:00,7/3/2011,Prison Break,Greatness Achieved,"The gang needs to get through a 30,000 gallon water-main to get to Scylla.  T-Bag fends off an investigation; and Mahone waits for revenge on a captured Wyatt.",1:00
16:00:00,16:30:00,7/3/2011,Latino 101,Not Quite Latino,"It’s a great big world out there and Latinos love to embrace it all...  Find out why we love the American past-time, what’s up with the Morrissey connection and which white people we secretly have a crush on.",0:30
16:30:00,17:00:00,7/3/2011,Latino 101,Gringo 101,"What do forgetting your native tongue, 'stealing' American jobs and selling out have in common?  You know there’s at least one person in the family that has done this... Get the Latino 101 crash course to 'Become an American.'",0:30
17:00:00,18:00:00,7/3/2011,Fame,Love Is the Question,A young man learns about friendship and trust when he finds himself in love with Julie Miller (LORI SINGER).,1:00
18:00:00,19:00:00,7/3/2011,Model Latina,Fab Fuerza Girls,"Before they reach the finale, the girls need to get through one more hardcore challenge. This time they’re taking the Fuerza stage and battling giant treadmills, high winds, confetti and more! It may not sound sexy, but wait ‘til you see the final photo!",1:00
19:00:00,20:00:00,7/3/2011,Model Latina,Runway Showdown,"It all comes down to this! We’ve put our models through tons of wild challenges, but in the end, fashion is king! Dominican designer Hernan Lander is bringing out the couture as the girls hit the final catwalk and we pick our next Model Latina!",1:00
20:00:00,20:30:00,7/3/2011,In Living Color,Mrs. Ikefire,,0:30
20:30:00,21:00:00,7/3/2011,In Living Color,Dirty Dozens Tournament of Champions,,0:30
21:00:00,23:00:00,7/3/2011,Sí TV Cinema:,Buena Vista Social Club,"Aging Cuban musicians whose talents had been virtually forgotten following Castro's takeover of Cuba, are brought out of retirement by Ry Cooder, who travelled to Havana in order to bring the musicians together, resulting in triumphant performances of extraordinary music, and resurrecting the musicians' careers.",2:00
23:00:00,23:30:00,7/3/2011,In Living Color,Mrs. Ikefire,,0:30
23:30:00,0:00:00,7/3/2011,In Living Color,Dirty Dozens Tournament of Champions,,0:30
0:00:00,2:00:00,7/3/2011,Sí TV Cinema:,Buena Vista Social Club,"Aging Cuban musicians whose talents had been virtually forgotten following Castro's takeover of Cuba, are brought out of retirement by Ry Cooder, who travelled to Havana in order to bring the musicians together, resulting in triumphant performances of extraordinary music, and resurrecting the musicians' careers.",2:00
2:00:00,3:00:00,7/3/2011,Fame,Love Is the Question,A young man learns about friendship and trust when he finds himself in love with Julie Miller (LORI SINGER).,1:00
3:00:00,3:30:00,7/3/2011,Cristina's Court,Sanchez v Donnelly,,0:30
3:30:00,4:00:00,7/3/2011,Cristina's Court,Rowe v Rowe,,0:30
4:00:00,4:30:00,7/3/2011,Paid Program,,,0:30
4:30:00,5:00:00,7/3/2011,Paid Program,,,0:30,,,,
5:00:00,5:30:00,7/3/2011,Paid Program,,,0:30,,,,
5:30:00,6:00:00,7/3/2011,Paid Program,,,0:30,,,,
6:00:00,6:30:00,7/4/2011,Paid Program,,,0:30,,,,
6:30:00,7:00:00,7/4/2011,Paid Program,,,0:30,,,,
7:00:00,7:30:00,7/4/2011,Paid Program,,,0:30,,,,
7:30:00,8:00:00,7/4/2011,Paid Program,,,0:30,,,,
8:00:00,8:30:00,7/4/2011,Cristina's Court,Matthews v Demagio & McPeek,,0:30,,,,
8:30:00,9:00:00,7/4/2011,Cristina's Court,Freyne v Sokolowski DBA Star City Limo,,0:30,,,,
9:00:00,10:00:00,7/4/2011,Miami Ink,Woman in a Man's World,,1:00,,,,
10:00:00,12:00:00,7/4/2011,nuvo TV Cinema:,Girlfight,"Diana (Michelle Rodriguez), without her father knowing it, trains as a boxer and achieves impressive success, blazing new trails for female boxers",2:00,,,,
12:00:00,14:00:00,7/4/2011,nuvo TV Cinema:,Tortilla Soup,,2:00,"Comedy, Romance",,,Comedy
14:00:00,16:00:00,7/4/2011,nuvo TV Cinema:,Girlfight,"Diana (Michelle Rodriguez), without her father knowing it, trains as a boxer and achieves impressive success, blazing new trails for female boxers",2:00,,,,
16:00:00,17:00:00,7/4/2011,Pastport,Cuba,,1:00,,,,
17:00:00,18:00:00,7/4/2011,Pastport,Colombia,"Colombian American actress Paula Garces (Harold & Kumar) goes back to her roots and reconnects with the father she only met once, meets the older brother she never knew, and auditions for a novela - her grandma’s dream come true! What unfolds is a story about the power forgiveness has in bringing people together.",1:00,,,,
18:00:00,20:00:00,7/4/2011,nuvo TV Cinema:,Tortilla Soup,,2:00,"Comedy, Romance",,,Comedy
20:00:00,21:00:00,7/4/2011,Miami Ink,Woman in a Man's World,,1:00
21:00:00,22:00:00,7/4/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
22:00:00,23:00:00,7/4/2011,Pastport,Venezuela,,1:00
23:00:00,0:00:00,7/4/2011,Pastport,Cuba,,1:00
0:00:00,1:00:00,7/4/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
1:00:00,2:00:00,7/4/2011,Pastport,Venezuela,,1:00
2:00:00,4:00:00,7/4/2011,nuvo TV Cinema:,Girlfight,"Diana (Michelle Rodriguez), without her father knowing it, trains as a boxer and achieves impressive success, blazing new trails for female boxers",2:00
4:00:00,4:30:00,7/4/2011,Paid Program,,,0:30
4:30:00,5:00:00,7/4/2011,Paid Program,,,0:30
5:00:00,5:30:00,7/4/2011,Paid Program,,,0:30
5:30:00,6:00:00,7/4/2011,Paid Program,,,0:30
6:00:00,6:30:00,7/5/2011,Paid Program,,,0:30
6:30:00,7:00:00,7/5/2011,Paid Program,,,0:30
7:00:00,7:30:00,7/5/2011,Paid Program,,,0:30
7:30:00,8:00:00,7/5/2011,Paid Program,,,0:30
8:00:00,9:00:00,7/5/2011,Drop Classics,Lina Esco 'Cane'; Jammin winners Glory For the People; Dance Battle,,1:00
9:00:00,9:30:00,7/5/2011,Cristina's Court,Carrasco v Talamantez,,0:30
9:30:00,10:00:00,7/5/2011,Cristina's Court,Deveaux v Deveaux (,,0:30
10:00:00,11:00:00,7/5/2011,Model Latina,Model Mayhem,"Model Latina is back and this season we’re off to NYC! We auditioned tons of beautiful girls, but only 15 were made the cut. Before we let them in the loft, they’ll have to survive two photo shoot challenges and impress Q Management founder Jeff Kolsrud.",1:00
11:00:00,12:00:00,7/5/2011,Model Latina,Flesh & the City,The girls slip into sexy swimsuits for a little Flesh & the City. Photographer Franco Lacosta is setting them up with a bikini shoot…on a NYC bus! Then the models settle in at the loft and kickoff the season’s 1st catfight over a pair of dirty underwear.,1:00
12:00:00,13:00:00,7/5/2011,Model Latina,Concrete Jungle,"The eliminations are in full swing as another model says goodbye. With tensions high, the girls give it their all for the next assignment. An Amazon shoot in Harlem! Wild hair and tribal makeup make this one of the sexiest challenges we’ve ever seen!",1:00
13:00:00,14:00:00,7/5/2011,Model Latina,Model Mayhem,"Model Latina is back and this season we’re off to NYC! We auditioned tons of beautiful girls, but only 15 were made the cut. Before we let them in the loft, they’ll have to survive two photo shoot challenges and impress Q Management founder Jeff Kolsrud.",1:00
14:00:00,15:00:00,7/5/2011,Model Latina,Flesh & the City,The girls slip into sexy swimsuits for a little Flesh & the City. Photographer Franco Lacosta is setting them up with a bikini shoot…on a NYC bus! Then the models settle in at the loft and kickoff the season’s 1st catfight over a pair of dirty underwear.,1:00
15:00:00,15:30:00,7/5/2011,Adrenalina,Cuba Libre,"Pablo and Zalman travel to Miami to capture the culture of the city as well as one of the most dangerous activities in the water, Freediving. Cuban local, Chris Perez and his dive master, Martin Stepanek show off their skills and  Pablo will scuba-dive to great depths and capture the sport on tape.",0:30
15:30:00,16:00:00,7/5/2011,Adrenalina,Streetluge,"Street luging, downhill skateboarding and camping.  What can go wrong?  Plenty when Pablo and Zalman meet up with the Rogers brothers for a weekend of downhill mayhem.",0:30
16:00:00,16:30:00,7/5/2011,Latino 101,Sex Schoolin',"Nothing is off limits!  Learn about the birds and the bees from LATINO 101’s greatest minds; why your parents yelled at you about 'doing it,' what 'punching donkeys' has to do with animal cruelty and why Dirty Sanchez is a filthy, filthy man!",0:30
16:30:00,17:00:00,7/5/2011,Latino 101,Holidays 101,"It's time for Turkeys, Tacos, and trrrrouble! Get educated on all of those holidays we still don’t quite understand. Why do Latinos always end up working on Labor Day? Plus, Cesar Chavez Day conspiracies, and tons more!",0:30
17:00:00,18:00:00,7/5/2011,Fame,"Blood, Sweat and Circuits...","Bruno (LEE CURRERI) accepts a challenge from Miss Sherwood (CAROL MAYO JENKINS) to try to create 'art' from a computer and when the school acquires one, he's delighted, until he learns that the machine's purpose is to replace Mrs. Berg (ANN NELSON).",1:00
18:00:00,19:00:00,7/5/2011,Miami Ink,The Ultimate Job Interview,,1:00
19:00:00,20:00:00,7/5/2011,Fame,"Blood, Sweat and Circuits...","Bruno (LEE CURRERI) accepts a challenge from Miss Sherwood (CAROL MAYO JENKINS) to try to create 'art' from a computer and when the school acquires one, he's delighted, until he learns that the machine's purpose is to replace Mrs. Berg (ANN NELSON).",1:00
20:00:00,20:30:00,7/5/2011,In Living Color,Thugs,,0:30
20:30:00,21:00:00,7/5/2011,In Living Color,Infomercial Awards,,0:30
21:00:00,22:00:00,7/5/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
22:00:00,23:00:00,7/5/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
23:00:00,23:30:00,7/5/2011,In Living Color,Thugs,,0:30
23:30:00,0:00:00,7/5/2011,In Living Color,Infomercial Awards,,0:30
0:00:00,1:00:00,7/5/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
1:00:00,2:00:00,7/5/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
2:00:00,3:00:00,7/5/2011,Miami Ink,The Ultimate Job Interview,,1:00
3:00:00,3:30:00,7/5/2011,Cristina's Court,Carrasco v Talamantez,,0:30
3:30:00,4:00:00,7/5/2011,Cristina's Court,Deveaux v Deveaux (,,0:30
4:00:00,4:30:00,7/5/2011,Paid Program,,,0:30
4:30:00,5:00:00,7/5/2011,Paid Program,,,0:30
5:00:00,5:30:00,7/5/2011,Paid Program,,,0:30
5:30:00,6:00:00,7/5/2011,Paid Program,,,0:30
6:00:00,6:30:00,7/6/2011,Paid Program,,,0:30
6:30:00,7:00:00,7/6/2011,Paid Program,,,0:30
7:00:00,7:30:00,7/6/2011,Paid Program,,,0:30
7:30:00,8:00:00,7/6/2011,Paid Program,,,0:30
8:00:00,9:00:00,7/6/2011,Drop Classics,Brian White; Musical Guest The Fixxers; Beat Box Battle,,1:00
9:00:00,9:30:00,7/6/2011,Cristina's Court,Dides v Guido,,0:30
9:30:00,10:00:00,7/6/2011,Cristina's Court,Heiberger v Dealba-Mleczek,,0:30
10:00:00,11:00:00,7/6/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
11:00:00,12:00:00,7/6/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
12:00:00,12:30:00,7/6/2011,Adrenalina,Freestyle Moto,Sport bike freestyle maniacs Alex Flores and Rick Hart show the guys some up and coming underground activities.  And will the Adrenalina hockey team score?,0:30
12:30:00,13:00:00,7/6/2011,Adrenalina,California Surfin,"Pablo, Zalman and pro sufer Magnum Martinez take a trip from San Diego to Big Sur in search of the best surfing along the California coast.",0:30
13:00:00,14:00:00,7/6/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
14:00:00,15:00:00,7/6/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
15:00:00,15:30:00,7/6/2011,Adrenalina,Freestyle Moto,Sport bike freestyle maniacs Alex Flores and Rick Hart show the guys some up and coming underground activities.  And will the Adrenalina hockey team score?,0:30
15:30:00,16:00:00,7/6/2011,Adrenalina,California Surfin,"Pablo, Zalman and pro sufer Magnum Martinez take a trip from San Diego to Big Sur in search of the best surfing along the California coast.",0:30
16:00:00,16:30:00,7/6/2011,Latino 101,Latin Filmology,"Grab your nacho tray -- it's MOVIE time! We’re breaking down why Edward James Olmos is the coolest ese, why no one caught Chasing Papi and figuring out why most movies require the Latino lead to die... 'No, Not Richie, Not My Ritchie!'",0:30
16:30:00,17:00:00,7/6/2011,Latino 101,My First...,"Stroll down memory lane with LATINO 101 as we reminisce about our first job, our first love, our first ass whooping and the first time we got some!",0:30
17:00:00,18:00:00,7/6/2011,Fame,Friendship Day,"Preparations for 'Friendship Day' at School of the Arts has put everyone at odds with each other.  This holds true especially for Doris, (VALERIE LANDSBURG) whose brusque, authoritative manner has her friends plotting against her.",1:00
18:00:00,19:00:00,7/6/2011,Miami Ink,We're All Family,,1:00
19:00:00,20:00:00,7/6/2011,Fame,Friendship Day,"Preparations for 'Friendship Day' at School of the Arts has put everyone at odds with each other.  This holds true especially for Doris, (VALERIE LANDSBURG) whose brusque, authoritative manner has her friends plotting against her.",1:00
20:00:00,20:30:00,7/6/2011,In Living Color,Sweet Tooth Jane,,0:30
20:30:00,21:00:00,7/6/2011,In Living Color,Candy Cane's Last Show,,0:30
21:00:00,22:00:00,7/6/2011,NYPD Blue,4B Or Not 4B,,1:00
22:00:00,23:00:00,7/6/2011,Hill Street Blues,Film at Eleven,,1:00
23:00:00,23:30:00,7/6/2011,In Living Color,Sweet Tooth Jane,,0:30
23:30:00,0:00:00,7/6/2011,In Living Color,Candy Cane's Last Show,,0:30
0:00:00,1:00:00,7/6/2011,NYPD Blue,4B Or Not 4B,,1:00
1:00:00,2:00:00,7/6/2011,Hill Street Blues,Film at Eleven,,1:00
2:00:00,3:00:00,7/6/2011,Miami Ink,We're All Family,,1:00
3:00:00,3:30:00,7/6/2011,Cristina's Court,Dides v Guido,,0:30
3:30:00,4:00:00,7/6/2011,Cristina's Court,Heiberger v Dealba-Mleczek,,0:30
4:00:00,4:30:00,7/6/2011,Paid Program,,,0:30
4:30:00,5:00:00,7/6/2011,Paid Program,,,0:30
5:00:00,5:30:00,7/6/2011,Paid Program,,,0:30
5:30:00,6:00:00,7/6/2011,Paid Program,,,0:30
6:00:00,6:30:00,7/7/2011,Paid Program,,,0:30
6:30:00,7:00:00,7/7/2011,Paid Program,,,0:30
7:00:00,7:30:00,7/7/2011,Paid Program,,,0:30
7:30:00,8:00:00,7/7/2011,Paid Program,,,0:30
8:00:00,9:00:00,7/7/2011,Drop Classics,Tia Mowry & Pooch Hall 'The Game'; Musical Guest UpGround,,1:00
9:00:00,9:30:00,7/7/2011,Cristina's Court,Bowling v Bower,,0:30
9:30:00,10:00:00,7/7/2011,Cristina's Court,Hamey v Lizo,,0:30
10:00:00,11:00:00,7/7/2011,Prison Break,The Legend,Michael collapses and must go to the hospital.  Sucres steps on a landmine.  Mahone meets with Scylla's designer and Trishanne has a surprising secret.,1:00
11:00:00,12:00:00,7/7/2011,Prison Break,Quiet Riot,An ailing Michael hels steal Scylla.  Gretchen encounters a steback in getting the sixth card.  Gretchn and T-Bag lay a trap for Don and Trishanne.,1:00
12:00:00,13:00:00,7/7/2011,Prison Break,Selfless,"Michael and the gang pull off the Scylla heist from deep within Company headquarters, but a terrible surprise awaits them.",1:00
13:00:00,14:00:00,7/7/2011,Prison Break,The Legend,Michael collapses and must go to the hospital.  Sucres steps on a landmine.  Mahone meets with Scylla's designer and Trishanne has a surprising secret.,1:00
14:00:00,15:00:00,7/7/2011,Prison Break,Quiet Riot,An ailing Michael hels steal Scylla.  Gretchen encounters a steback in getting the sixth card.  Gretchn and T-Bag lay a trap for Don and Trishanne.,1:00
15:00:00,16:00:00,7/7/2011,Prison Break,Selfless,"Michael and the gang pull off the Scylla heist from deep within Company headquarters, but a terrible surprise awaits them.",1:00
16:00:00,16:30:00,7/7/2011,Latino 101,Not Quite Latino,"It’s a great big world out there and Latinos love to embrace it all...  Find out why we love the American past-time, what’s up with the Morrissey connection and which white people we secretly have a crush on.",0:30
16:30:00,17:00:00,7/7/2011,Latino 101,Gringo 101,"What do forgetting your native tongue, 'stealing' American jobs and selling out have in common?  You know there’s at least one person in the family that has done this... Get the Latino 101 crash course to 'Become an American.'",0:30
17:00:00,18:00:00,7/7/2011,Fame,Not in Kansas Anymore,"Miss Sherwood (CAROL MAYO JENKINS) has Doris (VALERIE LANDSBURG) pulled from the school revue because her midterm essay, which Doris claimed she submitted, is missing.  In the midst of her anger, Doris slips, hits her head and dreams she's entered the 'Land of Oz' with Miss Sherwood as the Wicked Witch.",1:00
18:00:00,19:00:00,7/7/2011,Miami Ink,Kat the Party Machine,,1:00
19:00:00,20:00:00,7/7/2011,Fame,Not in Kansas Anymore,"Miss Sherwood (CAROL MAYO JENKINS) has Doris (VALERIE LANDSBURG) pulled from the school revue because her midterm essay, which Doris claimed she submitted, is missing.  In the midst of her anger, Doris slips, hits her head and dreams she's entered the 'Land of Oz' with Miss Sherwood as the Wicked Witch.",1:00
20:00:00,20:30:00,7/7/2011,In Living Color,Ace and Main Man Meet Salt n Pepa,,0:30
20:30:00,21:00:00,7/7/2011,In Living Color,The Scary Larry Show,,0:30
21:00:00,22:00:00,7/7/2011,LA Law,Raiders Of The Lost Bark,,1:00
22:00:00,23:00:00,7/7/2011,Chicago Hope,Over The Rainbow,,1:00
23:00:00,23:30:00,7/7/2011,In Living Color,Ace and Main Man Meet Salt n Pepa,,0:30
23:30:00,0:00:00,7/7/2011,In Living Color,The Scary Larry Show,,0:30
0:00:00,1:00:00,7/7/2011,LA Law,Raiders Of The Lost Bark,,1:00
1:00:00,2:00:00,7/7/2011,Chicago Hope,Over The Rainbow,,1:00
2:00:00,3:00:00,7/7/2011,Miami Ink,Kat the Party Machine,,1:00
3:00:00,3:30:00,7/7/2011,Cristina's Court,Bowling v Bower,,0:30
3:30:00,4:00:00,7/7/2011,Cristina's Court,Hamey v Lizo,,0:30
4:00:00,4:30:00,7/7/2011,Paid Program,,,0:30
4:30:00,5:00:00,7/7/2011,Paid Program,,,0:30
5:00:00,5:30:00,7/7/2011,Paid Program,,,0:30
5:30:00,6:00:00,7/7/2011,Paid Program,,,0:30,,,,
6:00:00,6:30:00,7/8/2011,Paid Program,,,0:30,,,,
6:30:00,7:00:00,7/8/2011,Paid Program,,,0:30,,,,
7:00:00,7:30:00,7/8/2011,Paid Program,,,0:30,,,,
7:30:00,8:00:00,7/8/2011,Paid Program,,,0:30,,,,
8:00:00,9:00:00,7/8/2011,Drop Classics,Shalim Ortiz & Dania Ramirez 'Heroes'; Musical Guest Young Berg,,1:00,Music,,,Music
9:00:00,9:30:00,7/8/2011,Cristina's Court,Beckman v Patton,,0:30,,,,
9:30:00,10:00:00,7/8/2011,Cristina's Court,Coker v Falcolnberg,,0:30,,,,
10:00:00,11:00:00,7/8/2011,Latino Laugh Festival:The Show,"Stand up Comedy: Joe Vega, Tommy Drake, Shayma Tash, Shang, Angelo Lozada",,1:00,Comedy,,Comedy,Comedy
11:00:00,12:00:00,7/8/2011,Latino Laugh Festival:The Show,Frank Lucero impersonates a sleepy Mariachi; A.J. Jamal pontificates on the joys of being a slave to his wife,,1:00,Comedy,,Comedy,Comedy
12:00:00,12:30:00,7/8/2011,Adrenalina,Latin Cross,"Pablo and Zalman go mountain biking with Cory Smith and his team; host a BMX demo with pro rider Dave Volker and Dave Holden and meet Latin American motocross rider, Martin Davalos.  They then have an Aerial dogfight in WWI fighter planes over the skies of San Diego.",0:30,,,,
12:30:00,13:00:00,7/8/2011,Adrenalina,The North Shore,"Hawaii is know for its gigantic waves and its surf-centric way of life.  What people don't know is that the Polynesian culture is rich in traditions, myths, and extreme activities.  The boys will try surfing the Pipeline, kayaking, cliff diving, cage-diving with sharks and more...",0:30,,,,
13:00:00,14:00:00,7/8/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00,,,,
14:00:00,15:00:00,7/8/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00,,,,
15:00:00,15:30:00,7/8/2011,Latino 101,Culture Clashin',"No country is safe from this episode! Dominicans without socks, Argentines who think they're European, and other crazy Latino battles over who has the strongest national pride!",0:30,,,,
15:30:00,16:00:00,7/8/2011,Latino 101,Latino LOLs,"Get ready for hardcore laughs! We’ve brought in the big guns for this breakdown of the Latino comedy world. From filthy knock-knock jokes, to standup horror stories, and beyond, this is gut-busting LMFAO stuff!",0:30,,,,
16:00:00,16:30:00,7/8/2011,Latino 101,Fears & Phobias,"Forget the Saw movies, if you want to really get scared check out this episode.  Whether it’s El Chupacabra, la LLorana, or prison (Hell, no! We won’t go!)... LATINO 101 uncovers what scares the heck out of Latinos.",0:30
16:30:00,17:00:00,7/8/2011,Latino 101,Advanced Studies,"Ready for some advanced lessons? We’re exploring the historical Latino facts no one seems to remember, WTF is up with Arizona today, and future predictions of Lowriders in space!  Discover where we’ve been, where we are and where we think we’ll be.",0:30
17:00:00,18:00:00,7/8/2011,Fame,...Help From My Friends,"A suicide note is found after several lockers have been vandalized, and Doris (VALERIE LANDSBURG) enlists the aid of her fellow students to try to find the potential victim before the act becomes a reality.",1:00
18:00:00,19:00:00,7/8/2011,Miami Ink,Garver's Ultimatum,,1:00
19:00:00,20:00:00,7/8/2011,Fame,...Help From My Friends,"A suicide note is found after several lockers have been vandalized, and Doris (VALERIE LANDSBURG) enlists the aid of her fellow students to try to find the potential victim before the act becomes a reality.",1:00
20:00:00,20:30:00,7/8/2011,In Living Color,The Champ,,0:30
20:30:00,21:00:00,7/8/2011,In Living Color,Pilot,,0:30
21:00:00,22:00:00,7/8/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
22:00:00,23:00:00,7/8/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
23:00:00,23:30:00,7/8/2011,In Living Color,The Champ,,0:30
23:30:00,0:00:00,7/8/2011,In Living Color,Pilot,,0:30
0:00:00,1:00:00,7/8/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
1:00:00,2:00:00,7/8/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
